Nome,Partido,UF,Tipo_de_Despesa,Valor 
GIOVANI CHERINI,PL,RS,TELEFONIA,"R$  9921,44"
GIOVANI CHERINI,PL,RS,SERVIÇOS POSTAIS,"R$  5062,37"
GIOVANI CHERINI,PL,RS,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  3030,87"
GIOVANI CHERINI,PL,RS,ASSINATURA DE PUBLICAÇÕES,"R$  1875,5"
GIOVANI CHERINI,PL,RS,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  1479,51"
GIOVANI CHERINI,PL,RS,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  360,15"
GIOVANI CHERINI,PL,RS,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS","R$  89,84"
GIOVANI CHERINI,PL,RS,Total,"R$  173438,01"
ALESSANDRO MOLON,PSB,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  67211,37"
ALESSANDRO MOLON,PSB,RJ,EMISSÃO BILHETE AÉREO,"R$  61715,23"
ALESSANDRO MOLON,PSB,RJ,TELEFONIA,"R$  15415,01"
ALESSANDRO MOLON,PSB,RJ,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  13682,25"
ALESSANDRO MOLON,PSB,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  5063,7"
ALESSANDRO MOLON,PSB,RJ,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,"R$  4956,22"
ALESSANDRO MOLON,PSB,RJ,ASSINATURA DE PUBLICAÇÕES,"R$  3600,16"
ALESSANDRO MOLON,PSB,RJ,SERVIÇOS POSTAIS,"R$  1187,09"
ALESSANDRO MOLON,PSB,RJ,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  530,14"
ALESSANDRO MOLON,PSB,RJ,Total,"R$  173361,17"
AROLDO MARTINS,PRB,PR,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  56453,71"
AROLDO MARTINS,PRB,PR,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  33000
AROLDO MARTINS,PRB,PR,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  30600
AROLDO MARTINS,PRB,PR,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  22585,73"
AROLDO MARTINS,PRB,PR,EMISSÃO BILHETE AÉREO,"R$  21452,5"
AROLDO MARTINS,PRB,PR,PASSAGENS AÉREAS,"R$  5930,31"
AROLDO MARTINS,PRB,PR,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  2071,61"
AROLDO MARTINS,PRB,PR,TELEFONIA,"R$  477,7"
AROLDO MARTINS,PRB,PR,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  73,8"
AROLDO MARTINS,PRB,PR,Total,"R$  172645,36"
ALIEL MACHADO,PSB,PR,EMISSÃO BILHETE AÉREO,"R$  58103,26"
ALIEL MACHADO,PSB,PR,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  36784
ALIEL MACHADO,PSB,PR,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  23047,52"
ALIEL MACHADO,PSB,PR,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  17475
ALIEL MACHADO,PSB,PR,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  14858,85"
ALIEL MACHADO,PSB,PR,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  14000
ALIEL MACHADO,PSB,PR,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  4178,9"
ALIEL MACHADO,PSB,PR,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  2235,4"
ALIEL MACHADO,PSB,PR,SERVIÇOS POSTAIS,"R$  993,64"
ALIEL MACHADO,PSB,PR,PASSAGENS AÉREAS,"R$  619,73"
ALIEL MACHADO,PSB,PR,TELEFONIA,"R$  272,04"
ALIEL MACHADO,PSB,PR,Total,"R$  172568,34"
AFONSO FLORENCE,PT,BA,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  71300
AFONSO FLORENCE,PT,BA,EMISSÃO BILHETE AÉREO,"R$  36106,81"
AFONSO FLORENCE,PT,BA,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  20073,4"
AFONSO FLORENCE,PT,BA,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  11000
AFONSO FLORENCE,PT,BA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  10495,36"
AFONSO FLORENCE,PT,BA,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  9596,95"
AFONSO FLORENCE,PT,BA,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  6633,41"
AFONSO FLORENCE,PT,BA,TELEFONIA,"R$  3502,75"
AFONSO FLORENCE,PT,BA,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  1527,77"
AFONSO FLORENCE,PT,BA,SERVIÇOS POSTAIS,"R$  1188,3"
AFONSO FLORENCE,PT,BA,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",R$  775
AFONSO FLORENCE,PT,BA,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS","R$  306,51"
AFONSO FLORENCE,PT,BA,Total,"R$  172506,26"
ALEXANDRE PADILHA,PT,SP,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  103855
ALEXANDRE PADILHA,PT,SP,EMISSÃO BILHETE AÉREO,"R$  38182,41"
ALEXANDRE PADILHA,PT,SP,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  6976,93"
ALEXANDRE PADILHA,PT,SP,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  5815
ALEXANDRE PADILHA,PT,SP,TELEFONIA,"R$  4213,53"
ALEXANDRE PADILHA,PT,SP,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  3860,6"
ALEXANDRE PADILHA,PT,SP,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  3217,4"
ALEXANDRE PADILHA,PT,SP,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  3073,39"
ALEXANDRE PADILHA,PT,SP,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  1177,5"
ALEXANDRE PADILHA,PT,SP,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  1172,9"
ALEXANDRE PADILHA,PT,SP,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS","R$  451,52"
ALEXANDRE PADILHA,PT,SP,SERVIÇOS POSTAIS,"R$  116,26"
ALEXANDRE PADILHA,PT,SP,Total,"R$  172112,44"
DRA. VANDA MILANI,SOLIDARIEDADE,AC,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  80400
DRA. VANDA MILANI,SOLIDARIEDADE,AC,EMISSÃO BILHETE AÉREO,"R$  32385,66"
DRA. VANDA MILANI,SOLIDARIEDADE,AC,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  25695,4"
DRA. VANDA MILANI,SOLIDARIEDADE,AC,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  20567,25"
DRA. VANDA MILANI,SOLIDARIEDADE,AC,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  7320
DRA. VANDA MILANI,SOLIDARIEDADE,AC,TELEFONIA,"R$  2794,26"
DRA. VANDA MILANI,SOLIDARIEDADE,AC,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  1497,18"
DRA. VANDA MILANI,SOLIDARIEDADE,AC,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",R$  1049
DRA. VANDA MILANI,SOLIDARIEDADE,AC,PASSAGENS AÉREAS,"R$  324,2"
DRA. VANDA MILANI,SOLIDARIEDADE,AC,Total,"R$  172032,95"
IDILVAN ALENCAR,PDT,CE,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  47875
IDILVAN ALENCAR,PDT,CE,EMISSÃO BILHETE AÉREO,"R$  31644,9"
IDILVAN ALENCAR,PDT,CE,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  30000
IDILVAN ALENCAR,PDT,CE,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  24900
IDILVAN ALENCAR,PDT,CE,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  13065,24"
IDILVAN ALENCAR,PDT,CE,PASSAGENS AÉREAS,"R$  5214,71"
IDILVAN ALENCAR,PDT,CE,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  4884,24"
IDILVAN ALENCAR,PDT,CE,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  3724,36"
IDILVAN ALENCAR,PDT,CE,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  2789,93"
IDILVAN ALENCAR,PDT,CE,SERVIÇOS POSTAIS,"R$  2325,32"
IDILVAN ALENCAR,PDT,CE,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,R$  2200
IDILVAN ALENCAR,PDT,CE,TELEFONIA,"R$  1675,33"
IDILVAN ALENCAR,PDT,CE,ASSINATURA DE PUBLICAÇÕES,"R$  842,8"
IDILVAN ALENCAR,PDT,CE,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  444,07"
IDILVAN ALENCAR,PDT,CE,Total,"R$  171585,9"
JÚNIOR MANO,PL,CE,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  67200
JÚNIOR MANO,PL,CE,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  52050
JÚNIOR MANO,PL,CE,EMISSÃO BILHETE AÉREO,"R$  39176,88"
JÚNIOR MANO,PL,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,R$  5500
JÚNIOR MANO,PL,CE,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  4424,19"
JÚNIOR MANO,PL,CE,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  1079,71"
JÚNIOR MANO,PL,CE,PASSAGENS AÉREAS,"R$  688,03"
JÚNIOR MANO,PL,CE,TELEFONIA,"R$  517,45"
JÚNIOR MANO,PL,CE,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  388,04"
JÚNIOR MANO,PL,CE,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  373,66"
JÚNIOR MANO,PL,CE,SERVIÇOS POSTAIS,"R$  131,58"
JÚNIOR MANO,PL,CE,Total,"R$  171529,54"
ODAIR CUNHA,PT,MG,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  60565,99"
ODAIR CUNHA,PT,MG,EMISSÃO BILHETE AÉREO,"R$  57476,5"
ODAIR CUNHA,PT,MG,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  29531,6"
ODAIR CUNHA,PT,MG,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  6500,22"
ODAIR CUNHA,PT,MG,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  5806,26"
ODAIR CUNHA,PT,MG,TELEFONIA,"R$  4550,49"
ODAIR CUNHA,PT,MG,SERVIÇOS POSTAIS,"R$  2090,27"
ODAIR CUNHA,PT,MG,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  1817,06"
ODAIR CUNHA,PT,MG,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  1383,81"
ODAIR CUNHA,PT,MG,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  1000
ODAIR CUNHA,PT,MG,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS","R$  673,71"
ODAIR CUNHA,PT,MG,Total,"R$  171395,91"
NATÁLIA BONAVIDES,PT,RN,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,"R$  56294,24"
NATÁLIA BONAVIDES,PT,RN,PASSAGENS AÉREAS,"R$  41718,98"
NATÁLIA BONAVIDES,PT,RN,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  31844,79"
NATÁLIA BONAVIDES,PT,RN,EMISSÃO BILHETE AÉREO,"R$  19323,26"
NATÁLIA BONAVIDES,PT,RN,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  11077,72"
NATÁLIA BONAVIDES,PT,RN,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  3226,49"
NATÁLIA BONAVIDES,PT,RN,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  2728,34"
NATÁLIA BONAVIDES,PT,RN,TELEFONIA,"R$  2720,48"
NATÁLIA BONAVIDES,PT,RN,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  1597,23"
NATÁLIA BONAVIDES,PT,RN,ASSINATURA DE PUBLICAÇÕES,"R$  164,4"
NATÁLIA BONAVIDES,PT,RN,SERVIÇOS POSTAIS,"R$  112,3"
NATÁLIA BONAVIDES,PT,RN,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",R$  50
NATÁLIA BONAVIDES,PT,RN,Total,"R$  170858,23"
CHICO D'ANGELO,PDT,RJ,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  70500
CHICO D'ANGELO,PDT,RJ,EMISSÃO BILHETE AÉREO,"R$  40329,39"
CHICO D'ANGELO,PDT,RJ,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  19656,9"
CHICO D'ANGELO,PDT,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  11242,29"
CHICO D'ANGELO,PDT,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  7573,45"
CHICO D'ANGELO,PDT,RJ,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  6800
CHICO D'ANGELO,PDT,RJ,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  6694,53"
CHICO D'ANGELO,PDT,RJ,TELEFONIA,"R$  5592,88"
CHICO D'ANGELO,PDT,RJ,ASSINATURA DE PUBLICAÇÕES,"R$  1549,04"
CHICO D'ANGELO,PDT,RJ,SERVIÇOS POSTAIS,"R$  345,19"
CHICO D'ANGELO,PDT,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  220,18"
CHICO D'ANGELO,PDT,RJ,Total,"R$  170503,85"
TITO,AVANTE,BA,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  50000
TITO,AVANTE,BA,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  49200
TITO,AVANTE,BA,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  38158
TITO,AVANTE,BA,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  23890,75"
TITO,AVANTE,BA,EMISSÃO BILHETE AÉREO,"R$  3832,83"
TITO,AVANTE,BA,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS","R$  2193,94"
TITO,AVANTE,BA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  1961,78"
TITO,AVANTE,BA,TELEFONIA,"R$  639,01"
TITO,AVANTE,BA,SERVIÇOS POSTAIS,"R$  545,8"
TITO,AVANTE,BA,Total,"R$  170422,11"
CAPITÃO WAGNER,PROS,CE,EMISSÃO BILHETE AÉREO,"R$  61441,91"
CAPITÃO WAGNER,PROS,CE,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  28380
CAPITÃO WAGNER,PROS,CE,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  25800
CAPITÃO WAGNER,PROS,CE,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  18000
CAPITÃO WAGNER,PROS,CE,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  14238,4"
CAPITÃO WAGNER,PROS,CE,TELEFONIA,"R$  7229,87"
CAPITÃO WAGNER,PROS,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,R$  6700
CAPITÃO WAGNER,PROS,CE,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  3621,7"
CAPITÃO WAGNER,PROS,CE,PASSAGENS AÉREAS,"R$  3209,23"
CAPITÃO WAGNER,PROS,CE,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  1240,92"
CAPITÃO WAGNER,PROS,CE,Total,"R$  169862,03"
ALINE SLEUTJES,PSL,PR,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  86540
ALINE SLEUTJES,PSL,PR,EMISSÃO BILHETE AÉREO,"R$  42617,05"
ALINE SLEUTJES,PSL,PR,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  13611,49"
ALINE SLEUTJES,PSL,PR,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  12092,74"
ALINE SLEUTJES,PSL,PR,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  7688,49"
ALINE SLEUTJES,PSL,PR,PASSAGENS AÉREAS,"R$  3049,84"
ALINE SLEUTJES,PSL,PR,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  1898,26"
ALINE SLEUTJES,PSL,PR,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  630
ALINE SLEUTJES,PSL,PR,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  569,46"
ALINE SLEUTJES,PSL,PR,SERVIÇOS POSTAIS,"R$  553,38"
ALINE SLEUTJES,PSL,PR,TELEFONIA,"R$  486,41"
ALINE SLEUTJES,PSL,PR,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS","R$  41,64"
ALINE SLEUTJES,PSL,PR,Total,"R$  169778,76"
ÁTILA LIRA,PSB,PI,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  49000
ÁTILA LIRA,PSB,PI,EMISSÃO BILHETE AÉREO,"R$  45144,52"
ÁTILA LIRA,PSB,PI,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  23403,67"
ÁTILA LIRA,PSB,PI,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  21400
ÁTILA LIRA,PSB,PI,TELEFONIA,"R$  12211,35"
ÁTILA LIRA,PSB,PI,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  8303,37"
ÁTILA LIRA,PSB,PI,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  7600
ÁTILA LIRA,PSB,PI,SERVIÇOS POSTAIS,"R$  1339,81"
ÁTILA LIRA,PSB,PI,ASSINATURA DE PUBLICAÇÕES,"R$  950,52"
ÁTILA LIRA,PSB,PI,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,R$  326
ÁTILA LIRA,PSB,PI,Total,"R$  169679,24"
FELIPE FRANCISCHINI,PSL,PR,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  60000
FELIPE FRANCISCHINI,PSL,PR,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  49960
FELIPE FRANCISCHINI,PSL,PR,EMISSÃO BILHETE AÉREO,"R$  25300,86"
FELIPE FRANCISCHINI,PSL,PR,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,R$  13200
FELIPE FRANCISCHINI,PSL,PR,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  11872,35"
FELIPE FRANCISCHINI,PSL,PR,PASSAGENS AÉREAS,"R$  6911,08"
FELIPE FRANCISCHINI,PSL,PR,TELEFONIA,"R$  2011,77"
FELIPE FRANCISCHINI,PSL,PR,SERVIÇOS POSTAIS,"R$  395,65"
FELIPE FRANCISCHINI,PSL,PR,Total,"R$  169651,71"
MARGARIDA SALOMÃO,PT,MG,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  53580,67"
MARGARIDA SALOMÃO,PT,MG,EMISSÃO BILHETE AÉREO,"R$  47075,21"
MARGARIDA SALOMÃO,PT,MG,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  18097,69"
MARGARIDA SALOMÃO,PT,MG,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  15500
MARGARIDA SALOMÃO,PT,MG,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  13795,57"
MARGARIDA SALOMÃO,PT,MG,TELEFONIA,"R$  7759,76"
MARGARIDA SALOMÃO,PT,MG,SERVIÇOS POSTAIS,"R$  7197,17"
MARGARIDA SALOMÃO,PT,MG,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,"R$  4200,6"
MARGARIDA SALOMÃO,PT,MG,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  931,44"
MARGARIDA SALOMÃO,PT,MG,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  550,91"
MARGARIDA SALOMÃO,PT,MG,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS","R$  433,2"
MARGARIDA SALOMÃO,PT,MG,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  331,48"
MARGARIDA SALOMÃO,PT,MG,Total,"R$  169453,7"
DANRLEI DE DEUS HINTERHOLZ,PSD,RS,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  56500
DANRLEI DE DEUS HINTERHOLZ,PSD,RS,EMISSÃO BILHETE AÉREO,"R$  54849,69"
DANRLEI DE DEUS HINTERHOLZ,PSD,RS,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  32558,02"
DANRLEI DE DEUS HINTERHOLZ,PSD,RS,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  20677,58"
DANRLEI DE DEUS HINTERHOLZ,PSD,RS,TELEFONIA,"R$  4384,46"
DANRLEI DE DEUS HINTERHOLZ,PSD,RS,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",R$  220
DANRLEI DE DEUS HINTERHOLZ,PSD,RS,SERVIÇOS POSTAIS,"R$  159,36"
DANRLEI DE DEUS HINTERHOLZ,PSD,RS,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  96,35"
DANRLEI DE DEUS HINTERHOLZ,PSD,RS,Total,"R$  169445,46"
PAULO AZI,DEM,BA,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  62000
PAULO AZI,DEM,BA,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  40000
PAULO AZI,DEM,BA,EMISSÃO BILHETE AÉREO,"R$  34206,23"
PAULO AZI,DEM,BA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  20634,77"
PAULO AZI,DEM,BA,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  7668,62"
PAULO AZI,DEM,BA,TELEFONIA,"R$  4377,14"
PAULO AZI,DEM,BA,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  229,99"
PAULO AZI,DEM,BA,Total,"R$  169116,75"
SEBASTIÃO OLIVEIRA,PL,PE,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  42100
SEBASTIÃO OLIVEIRA,PL,PE,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  37500
SEBASTIÃO OLIVEIRA,PL,PE,EMISSÃO BILHETE AÉREO,"R$  28666,91"
SEBASTIÃO OLIVEIRA,PL,PE,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  23000
SEBASTIÃO OLIVEIRA,PL,PE,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  18369,39"
SEBASTIÃO OLIVEIRA,PL,PE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,R$  11000
SEBASTIÃO OLIVEIRA,PL,PE,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  4372,3"
SEBASTIÃO OLIVEIRA,PL,PE,TELEFONIA,"R$  2489,13"
SEBASTIÃO OLIVEIRA,PL,PE,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",R$  693
SEBASTIÃO OLIVEIRA,PL,PE,SERVIÇOS POSTAIS,"R$  461,53"
SEBASTIÃO OLIVEIRA,PL,PE,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  416,4"
SEBASTIÃO OLIVEIRA,PL,PE,Total,"R$  169068,66"
ANGELA AMIN,PP,SC,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  60000
ANGELA AMIN,PP,SC,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  46100
ANGELA AMIN,PP,SC,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  26934,2"
ANGELA AMIN,PP,SC,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  12666,18"
ANGELA AMIN,PP,SC,EMISSÃO BILHETE AÉREO,"R$  8364,92"
ANGELA AMIN,PP,SC,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS","R$  3228,47"
ANGELA AMIN,PP,SC,PASSAGENS AÉREAS,"R$  3168,48"
ANGELA AMIN,PP,SC,SERVIÇOS POSTAIS,"R$  2925,38"
ANGELA AMIN,PP,SC,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  2107,51"
ANGELA AMIN,PP,SC,TELEFONIA,"R$  1991,47"
ANGELA AMIN,PP,SC,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  1401,29"
ANGELA AMIN,PP,SC,Total,"R$  168887,9"
PROFESSOR JOZIEL,PSL,RJ,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  72190
PROFESSOR JOZIEL,PSL,RJ,EMISSÃO BILHETE AÉREO,"R$  71123,53"
PROFESSOR JOZIEL,PSL,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  11274,55"
PROFESSOR JOZIEL,PSL,RJ,PASSAGENS AÉREAS,"R$  5491,12"
