Nome,Partido,UF,Tipo_de_Despesa,Valor 
ALEXANDRE SERFIOTIS,PSD,RJ,EMISSÃO BILHETE AÉREO,"R$  70793,36"
ALEXANDRE SERFIOTIS,PSD,RJ,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  55000
ALEXANDRE SERFIOTIS,PSD,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  22996,22"
ALEXANDRE SERFIOTIS,PSD,RJ,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  10563
ALEXANDRE SERFIOTIS,PSD,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  4582,39"
ALEXANDRE SERFIOTIS,PSD,RJ,TELEFONIA,"R$  3911,4"
ALEXANDRE SERFIOTIS,PSD,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  2337,69"
ALEXANDRE SERFIOTIS,PSD,RJ,SERVIÇOS POSTAIS,"R$  1971,19"
ALEXANDRE SERFIOTIS,PSD,RJ,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  1132,89"
ALEXANDRE SERFIOTIS,PSD,RJ,Total,"R$  173288,14"
MARCOS PEREIRA,PRB,SP,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  50000
MARCOS PEREIRA,PRB,SP,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  39245,2"
MARCOS PEREIRA,PRB,SP,EMISSÃO BILHETE AÉREO,"R$  30421,35"
MARCOS PEREIRA,PRB,SP,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  25000
MARCOS PEREIRA,PRB,SP,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  9376
MARCOS PEREIRA,PRB,SP,PASSAGENS AÉREAS,"R$  7004,05"
MARCOS PEREIRA,PRB,SP,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  6116,43"
MARCOS PEREIRA,PRB,SP,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  2475,87"
MARCOS PEREIRA,PRB,SP,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS","R$  1452,23"
MARCOS PEREIRA,PRB,SP,SERVIÇOS POSTAIS,"R$  1083,67"
MARCOS PEREIRA,PRB,SP,TELEFONIA,"R$  800,47"
MARCOS PEREIRA,PRB,SP,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  194,3"
MARCOS PEREIRA,PRB,SP,Total,"R$  173169,57"
MARIA ROSAS,PRB,SP,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  57668
MARIA ROSAS,PRB,SP,EMISSÃO BILHETE AÉREO,"R$  42168,95"
MARIA ROSAS,PRB,SP,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  38648
MARIA ROSAS,PRB,SP,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  15133,87"
MARIA ROSAS,PRB,SP,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  13871,96"
MARIA ROSAS,PRB,SP,SERVIÇOS POSTAIS,"R$  2783,5"
MARIA ROSAS,PRB,SP,TELEFONIA,"R$  2650,31"
MARIA ROSAS,PRB,SP,Total,"R$  172924,59"
WALDENOR PEREIRA,PT,BA,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  70880
WALDENOR PEREIRA,PT,BA,EMISSÃO BILHETE AÉREO,"R$  57492,15"
WALDENOR PEREIRA,PT,BA,TELEFONIA,"R$  16482,16"
WALDENOR PEREIRA,PT,BA,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  12788,27"
WALDENOR PEREIRA,PT,BA,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  6700
WALDENOR PEREIRA,PT,BA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  3270,87"
WALDENOR PEREIRA,PT,BA,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  2200
WALDENOR PEREIRA,PT,BA,PASSAGENS AÉREAS,"R$  1510,26"
WALDENOR PEREIRA,PT,BA,SERVIÇOS POSTAIS,"R$  760,4"
WALDENOR PEREIRA,PT,BA,ASSINATURA DE PUBLICAÇÕES,R$  439
WALDENOR PEREIRA,PT,BA,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  211,5"
WALDENOR PEREIRA,PT,BA,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  188,81"
WALDENOR PEREIRA,PT,BA,Total,"R$  172923,42"
ANGELA AMIN,PP,SC,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  60000
ANGELA AMIN,PP,SC,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  46100
ANGELA AMIN,PP,SC,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  27567,89"
ANGELA AMIN,PP,SC,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  14024,77"
ANGELA AMIN,PP,SC,EMISSÃO BILHETE AÉREO,"R$  9396,9"
ANGELA AMIN,PP,SC,SERVIÇOS POSTAIS,"R$  3743,68"
ANGELA AMIN,PP,SC,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS","R$  3228,47"
ANGELA AMIN,PP,SC,PASSAGENS AÉREAS,"R$  3168,48"
ANGELA AMIN,PP,SC,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  2107,51"
ANGELA AMIN,PP,SC,TELEFONIA,"R$  1991,47"
ANGELA AMIN,PP,SC,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  1401,29"
ANGELA AMIN,PP,SC,Total,"R$  172730,46"
PADRE JOÃO,PT,MG,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  47000
PADRE JOÃO,PT,MG,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,"R$  39358,34"
PADRE JOÃO,PT,MG,EMISSÃO BILHETE AÉREO,"R$  27366,97"
PADRE JOÃO,PT,MG,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  26186,74"
PADRE JOÃO,PT,MG,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  21686,22"
PADRE JOÃO,PT,MG,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS","R$  4692,01"
PADRE JOÃO,PT,MG,TELEFONIA,"R$  2844,66"
PADRE JOÃO,PT,MG,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",R$  1894
PADRE JOÃO,PT,MG,SERVIÇOS POSTAIS,"R$  811,34"
PADRE JOÃO,PT,MG,ASSINATURA DE PUBLICAÇÕES,"R$  654,8"
PADRE JOÃO,PT,MG,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  174,9"
PADRE JOÃO,PT,MG,Total,"R$  172669,98"
IRACEMA PORTELLA,PP,PI,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  58000
IRACEMA PORTELLA,PP,PI,EMISSÃO BILHETE AÉREO,"R$  46219,43"
IRACEMA PORTELLA,PP,PI,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  28600
IRACEMA PORTELLA,PP,PI,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  24000
IRACEMA PORTELLA,PP,PI,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  7592,57"
IRACEMA PORTELLA,PP,PI,TELEFONIA,"R$  4246,92"
IRACEMA PORTELLA,PP,PI,SERVIÇOS POSTAIS,"R$  2712,49"
IRACEMA PORTELLA,PP,PI,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,"R$  1206,16"
IRACEMA PORTELLA,PP,PI,Total,"R$  172577,57"
CARLOS ZARATTINI,PT,SP,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  53752,81"
CARLOS ZARATTINI,PT,SP,EMISSÃO BILHETE AÉREO,"R$  41222,94"
CARLOS ZARATTINI,PT,SP,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,"R$  33579,4"
CARLOS ZARATTINI,PT,SP,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  17967,94"
CARLOS ZARATTINI,PT,SP,TELEFONIA,"R$  12012,64"
CARLOS ZARATTINI,PT,SP,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  7650,07"
CARLOS ZARATTINI,PT,SP,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,"R$  3346,53"
CARLOS ZARATTINI,PT,SP,SERVIÇOS POSTAIS,"R$  1607,93"
CARLOS ZARATTINI,PT,SP,ASSINATURA DE PUBLICAÇÕES,"R$  1175,83"
CARLOS ZARATTINI,PT,SP,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  240,45"
CARLOS ZARATTINI,PT,SP,Total,"R$  172556,54"
ODAIR CUNHA,PT,MG,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  60565,99"
ODAIR CUNHA,PT,MG,EMISSÃO BILHETE AÉREO,"R$  58193,09"
ODAIR CUNHA,PT,MG,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  29657,37"
ODAIR CUNHA,PT,MG,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  6500,22"
ODAIR CUNHA,PT,MG,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  5806,26"
ODAIR CUNHA,PT,MG,TELEFONIA,"R$  4550,49"
ODAIR CUNHA,PT,MG,SERVIÇOS POSTAIS,"R$  2188,15"
ODAIR CUNHA,PT,MG,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  1817,06"
ODAIR CUNHA,PT,MG,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  1383,81"
ODAIR CUNHA,PT,MG,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  1000
ODAIR CUNHA,PT,MG,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS","R$  828,7"
ODAIR CUNHA,PT,MG,Total,"R$  172491,14"
HENRIQUE FONTANA,PT,RS,EMISSÃO BILHETE AÉREO,"R$  39205,54"
HENRIQUE FONTANA,PT,RS,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  32016,25"
HENRIQUE FONTANA,PT,RS,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  25029,75"
HENRIQUE FONTANA,PT,RS,TELEFONIA,"R$  24140,81"
HENRIQUE FONTANA,PT,RS,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  23628,27"
HENRIQUE FONTANA,PT,RS,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  15000
HENRIQUE FONTANA,PT,RS,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  4887,5"
HENRIQUE FONTANA,PT,RS,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",R$  2996
HENRIQUE FONTANA,PT,RS,SERVIÇOS POSTAIS,"R$  2206,72"
HENRIQUE FONTANA,PT,RS,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,"R$  2045,62"
HENRIQUE FONTANA,PT,RS,ASSINATURA DE PUBLICAÇÕES,"R$  484,4"
HENRIQUE FONTANA,PT,RS,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  460,97"
HENRIQUE FONTANA,PT,RS,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS","R$  131,55"
HENRIQUE FONTANA,PT,RS,Total,"R$  172233,38"
DRA. VANDA MILANI,SOLIDARIEDADE,AC,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  80400
DRA. VANDA MILANI,SOLIDARIEDADE,AC,EMISSÃO BILHETE AÉREO,"R$  32385,66"
DRA. VANDA MILANI,SOLIDARIEDADE,AC,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  25695,4"
DRA. VANDA MILANI,SOLIDARIEDADE,AC,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  20567,25"
DRA. VANDA MILANI,SOLIDARIEDADE,AC,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  7320
DRA. VANDA MILANI,SOLIDARIEDADE,AC,TELEFONIA,"R$  2794,26"
DRA. VANDA MILANI,SOLIDARIEDADE,AC,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  1497,18"
DRA. VANDA MILANI,SOLIDARIEDADE,AC,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",R$  1049
DRA. VANDA MILANI,SOLIDARIEDADE,AC,PASSAGENS AÉREAS,"R$  324,2"
DRA. VANDA MILANI,SOLIDARIEDADE,AC,Total,"R$  172032,95"
CAPITÃO WAGNER,PROS,CE,EMISSÃO BILHETE AÉREO,"R$  61441,91"
CAPITÃO WAGNER,PROS,CE,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  28380
CAPITÃO WAGNER,PROS,CE,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  25800
CAPITÃO WAGNER,PROS,CE,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  18000
CAPITÃO WAGNER,PROS,CE,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  14452,51"
CAPITÃO WAGNER,PROS,CE,TELEFONIA,"R$  8911,01"
CAPITÃO WAGNER,PROS,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,R$  6700
CAPITÃO WAGNER,PROS,CE,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  3621,7"
CAPITÃO WAGNER,PROS,CE,PASSAGENS AÉREAS,"R$  3209,23"
CAPITÃO WAGNER,PROS,CE,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  1240,92"
CAPITÃO WAGNER,PROS,CE,Total,"R$  171757,28"
MARGARIDA SALOMÃO,PT,MG,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  53580,67"
MARGARIDA SALOMÃO,PT,MG,EMISSÃO BILHETE AÉREO,"R$  48740,39"
MARGARIDA SALOMÃO,PT,MG,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  18097,69"
MARGARIDA SALOMÃO,PT,MG,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  15500
MARGARIDA SALOMÃO,PT,MG,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  13795,57"
MARGARIDA SALOMÃO,PT,MG,TELEFONIA,"R$  7759,76"
MARGARIDA SALOMÃO,PT,MG,SERVIÇOS POSTAIS,"R$  7341,47"
MARGARIDA SALOMÃO,PT,MG,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,"R$  4200,6"
MARGARIDA SALOMÃO,PT,MG,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  931,44"
MARGARIDA SALOMÃO,PT,MG,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  550,91"
MARGARIDA SALOMÃO,PT,MG,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS","R$  433,2"
MARGARIDA SALOMÃO,PT,MG,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  331,48"
MARGARIDA SALOMÃO,PT,MG,Total,"R$  171263,18"
NATÁLIA BONAVIDES,PT,RN,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,"R$  56294,24"
NATÁLIA BONAVIDES,PT,RN,PASSAGENS AÉREAS,"R$  41718,98"
NATÁLIA BONAVIDES,PT,RN,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  31844,79"
NATÁLIA BONAVIDES,PT,RN,EMISSÃO BILHETE AÉREO,"R$  19323,26"
NATÁLIA BONAVIDES,PT,RN,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  11077,72"
NATÁLIA BONAVIDES,PT,RN,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  3226,49"
NATÁLIA BONAVIDES,PT,RN,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  2728,34"
NATÁLIA BONAVIDES,PT,RN,TELEFONIA,"R$  2720,48"
NATÁLIA BONAVIDES,PT,RN,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  1597,23"
NATÁLIA BONAVIDES,PT,RN,ASSINATURA DE PUBLICAÇÕES,"R$  164,4"
NATÁLIA BONAVIDES,PT,RN,SERVIÇOS POSTAIS,"R$  112,3"
NATÁLIA BONAVIDES,PT,RN,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",R$  50
NATÁLIA BONAVIDES,PT,RN,Total,"R$  170858,23"
OTONI DE PAULA,PSC,RJ,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  91500
OTONI DE PAULA,PSC,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  26124,86"
OTONI DE PAULA,PSC,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  18191,82"
OTONI DE PAULA,PSC,RJ,EMISSÃO BILHETE AÉREO,"R$  15881,32"
OTONI DE PAULA,PSC,RJ,PASSAGENS AÉREAS,"R$  8461,07"
OTONI DE PAULA,PSC,RJ,TELEFONIA,"R$  7593,63"
OTONI DE PAULA,PSC,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  2312,9"
OTONI DE PAULA,PSC,RJ,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  571,8"
OTONI DE PAULA,PSC,RJ,SERVIÇOS POSTAIS,"R$  66,3"
OTONI DE PAULA,PSC,RJ,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  0
OTONI DE PAULA,PSC,RJ,Total,"R$  170703,7"
CHICO D'ANGELO,PDT,RJ,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  70500
CHICO D'ANGELO,PDT,RJ,EMISSÃO BILHETE AÉREO,"R$  40329,39"
CHICO D'ANGELO,PDT,RJ,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  19656,9"
CHICO D'ANGELO,PDT,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  11242,29"
CHICO D'ANGELO,PDT,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  7573,45"
CHICO D'ANGELO,PDT,RJ,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  6800
CHICO D'ANGELO,PDT,RJ,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  6694,53"
CHICO D'ANGELO,PDT,RJ,TELEFONIA,"R$  5592,88"
CHICO D'ANGELO,PDT,RJ,ASSINATURA DE PUBLICAÇÕES,"R$  1549,04"
CHICO D'ANGELO,PDT,RJ,SERVIÇOS POSTAIS,"R$  345,19"
CHICO D'ANGELO,PDT,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  220,18"
CHICO D'ANGELO,PDT,RJ,Total,"R$  170503,85"
DR. JAZIEL,PL,CE,EMISSÃO BILHETE AÉREO,"R$  62917,89"
DR. JAZIEL,PL,CE,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  30000
DR. JAZIEL,PL,CE,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  26835
DR. JAZIEL,PL,CE,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  15000
DR. JAZIEL,PL,CE,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  12047,96"
DR. JAZIEL,PL,CE,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  11863,5"
DR. JAZIEL,PL,CE,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,R$  8500
DR. JAZIEL,PL,CE,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  2694,86"
DR. JAZIEL,PL,CE,TELEFONIA,"R$  168,69"
DR. JAZIEL,PL,CE,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  33,7"
DR. JAZIEL,PL,CE,Total,"R$  170061,6"
CEZINHA DE MADUREIRA,PSD,SP,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  44190
CEZINHA DE MADUREIRA,PSD,SP,PASSAGENS AÉREAS,R$  30091
CEZINHA DE MADUREIRA,PSD,SP,EMISSÃO BILHETE AÉREO,"R$  27106,55"
CEZINHA DE MADUREIRA,PSD,SP,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  21258,8"
CEZINHA DE MADUREIRA,PSD,SP,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  20300
CEZINHA DE MADUREIRA,PSD,SP,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  12773,13"
CEZINHA DE MADUREIRA,PSD,SP,TELEFONIA,"R$  6753,21"
CEZINHA DE MADUREIRA,PSD,SP,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  5000
CEZINHA DE MADUREIRA,PSD,SP,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  2249,23"
CEZINHA DE MADUREIRA,PSD,SP,SERVIÇOS POSTAIS,"R$  292,18"
CEZINHA DE MADUREIRA,PSD,SP,Total,"R$  170014,1"
MARINA SANTOS,SOLIDARIEDADE,PI,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  80200
MARINA SANTOS,SOLIDARIEDADE,PI,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  66200
MARINA SANTOS,SOLIDARIEDADE,PI,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  15301,39"
MARINA SANTOS,SOLIDARIEDADE,PI,EMISSÃO BILHETE AÉREO,"R$  7856,33"
MARINA SANTOS,SOLIDARIEDADE,PI,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  299,1"
MARINA SANTOS,SOLIDARIEDADE,PI,TELEFONIA,"R$  66,2"
MARINA SANTOS,SOLIDARIEDADE,PI,SERVIÇOS POSTAIS,R$  8
MARINA SANTOS,SOLIDARIEDADE,PI,Total,"R$  169931,02"
ALTINEU CÔRTES,PL,RJ,PASSAGENS AÉREAS,"R$  97873,99"
ALTINEU CÔRTES,PL,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  36731,36"
ALTINEU CÔRTES,PL,RJ,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  26080
ALTINEU CÔRTES,PL,RJ,TELEFONIA,"R$  8807,58"
ALTINEU CÔRTES,PL,RJ,SERVIÇOS POSTAIS,"R$  312,83"
ALTINEU CÔRTES,PL,RJ,Total,"R$  169805,76"
FELIPE FRANCISCHINI,PSL,PR,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  60000
FELIPE FRANCISCHINI,PSL,PR,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  49960
FELIPE FRANCISCHINI,PSL,PR,EMISSÃO BILHETE AÉREO,"R$  25300,86"
FELIPE FRANCISCHINI,PSL,PR,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,R$  13200
FELIPE FRANCISCHINI,PSL,PR,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  11872,35"
FELIPE FRANCISCHINI,PSL,PR,PASSAGENS AÉREAS,"R$  6911,08"
FELIPE FRANCISCHINI,PSL,PR,TELEFONIA,"R$  2011,77"
FELIPE FRANCISCHINI,PSL,PR,SERVIÇOS POSTAIS,"R$  455,74"
FELIPE FRANCISCHINI,PSL,PR,Total,"R$  169711,8"
EDILÁZIO JÚNIOR,PSD,MA,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,"R$  43387,26"
EDILÁZIO JÚNIOR,PSD,MA,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  39000
EDILÁZIO JÚNIOR,PSD,MA,EMISSÃO BILHETE AÉREO,"R$  37133,32"
EDILÁZIO JÚNIOR,PSD,MA,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  37094,59"
EDILÁZIO JÚNIOR,PSD,MA,PASSAGENS AÉREAS,"R$  3445,63"
EDILÁZIO JÚNIOR,PSD,MA,TELEFONIA,"R$  3207,18"
EDILÁZIO JÚNIOR,PSD,MA,SERVIÇOS POSTAIS,"R$  1628,89"
EDILÁZIO JÚNIOR,PSD,MA,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  1417,25"
EDILÁZIO JÚNIOR,PSD,MA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  987,2"
EDILÁZIO JÚNIOR,PSD,MA,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  849,26"
EDILÁZIO JÚNIOR,PSD,MA,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  840
EDILÁZIO JÚNIOR,PSD,MA,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  599,19"
EDILÁZIO JÚNIOR,PSD,MA,Total,"R$  169589,77"
EDUARDO COSTA,PTB,PA,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  67200
EDUARDO COSTA,PTB,PA,EMISSÃO BILHETE AÉREO,"R$  33873,1"
EDUARDO COSTA,PTB,PA,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  26800
EDUARDO COSTA,PTB,PA,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  25623,35"
EDUARDO COSTA,PTB,PA,PASSAGENS AÉREAS,"R$  6411,17"
EDUARDO COSTA,PTB,PA,TELEFONIA,"R$  3151,31"
EDUARDO COSTA,PTB,PA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  2650,8"
EDUARDO COSTA,PTB,PA,SERVIÇOS POSTAIS,"R$  2608,6"
EDUARDO COSTA,PTB,PA,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  614,98"
EDUARDO COSTA,PTB,PA,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  347,72"
EDUARDO COSTA,PTB,PA,Total,"R$  169281,03"
